prezzo,nome,carburante,cavalli,cilindrata,consumi,emissioni,potenza,serbatoio
5000.00,seat,Benzina,310,2.0,7.30,130.00,228.0,50.0
5000.00,seat,Diesel,150,1.4,5.80,130.00,135.3,70.0
5000.00,seat,Diesel,150,2.0,5.80,130.00,135.3,70.0
34000.00,seat,Diesel,220,2.0,5.80,130.00,135.3,70.0
34000.00,seat,Diesel,140,2.0,5.80,130.00,135.3,70.0
28690.00,seat,Diesel,140,2.0,5.80,130.00,135.3,70.0
28690.00,seat,Diesel,170,2.0,5.80,130.00,135.3,70.0
28690.00,seat,Diesel,115,2.0,5.80,130.00,135.3,70.0
28690.00,seat,Diesel,140,2.0,5.80,130.00,135.3,70.0
28690.00,seat,Diesel,170,2.0,5.80,130.00,135.3,70.0
28690.00,seat,Diesel,184,2.0,5.80,130.00,135.3,70.0
28690.00,seat,Diesel,150,2.0,5.80,130.00,135.3,70.0
28690.00,seat,Diesel,184,2.0,5.80,130.00,135.3,70.0
28690.00,seat,Benzina,280,2.0,6.60,130.00,206.0,50.0
28690.00,seat,Benzina,280,2.0,6.60,130.00,206.0,50.0
28690.00,seat,Benzina,265,2.0,6.60,130.00,206.0,50.0
28690.00,seat,Benzina,280,2.0,6.60,130.00,206.0,50.0
44016.00,seat,Benzina,280,2.0,6.60,130.00,206.0,50.0
44016.00,seat,Metano,95,1.0,5.00,130.00,66.2,9.1
44016.00,seat,Metano,65,1.0,5.00,130.00,66.2,9.1
44016.00,seat,Metano,75,1.0,5.00,130.00,66.2,9.1
44016.00,seat,Metano,115,1.0,5.00,130.00,66.2,9.1
26880.00,seat,Metano,150,1.5,5.00,130.00,66.2,9.1
26880.00,seat,Metano,150,1.5,5.00,130.00,66.2,9.1
26880.00,seat,Metano,110,1.6,5.00,130.00,66.2,9.1
26880.00,seat,Metano,110,1.6,5.00,130.00,66.2,9.1
26880.00,seat,Metano,90,1.0,5.00,130.00,66.2,9.1
26880.00,seat,Metano,90,1.0,5.00,130.00,66.2,9.1
26880.00,seat,Metano,150,1.6,5.00,130.00,66.2,9.1
26880.00,seat,Metano,95,1.6,5.00,130.00,66.2,9.1
26880.00,seat,Benzina,280,2.0,6.60,130.00,220.6,50.0
26880.00,seat,Benzina,280,2.0,6.60,130.00,220.6,50.0
26880.00,seat,Benzina,300,2.0,6.60,130.00,220.6,50.0
26880.00,seat,Benzina,300,2.0,6.60,130.00,220.6,50.0
51850.00,seat,Benzina,300,2.0,6.60,130.00,220.6,50.0
51850.00,seat,Diesel,125,1.4,4.10,130.00,110.0,54.9
51850.00,seat,Diesel,180,1.8,4.10,130.00,110.0,54.9
51850.00,seat,Diesel,110,1.6,4.10,130.00,110.0,54.9
51850.00,seat,Diesel,184,2.0,4.10,130.00,110.0,54.9
19500.00,seat,Diesel,150,2.0,4.10,130.00,110.0,54.9
19500.00,seat,Ibrido,245,1.4,6.59,150.00,180.2,57.9
19500.00,seat,Ibrido,150,1.5,6.59,150.00,180.2,57.9
19500.00,seat,Ibrido,150,1.5,6.59,150.00,180.2,57.9
19500.00,seat,Ibrido,150,1.5,6.59,150.00,180.2,57.9
46880.00,seat,Ibrido,150,1.5,6.59,150.00,180.2,57.9
46880.00,seat,Ibrido,190,2.0,6.59,150.00,180.2,57.9
46880.00,seat,Ibrido,190,2.0,6.59,150.00,180.2,57.9
46880.00,seat,Ibrido,200,2.0,6.59,150.00,180.2,57.9
46880.00,seat,Ibrido,150,2.0,6.59,150.00,180.2,57.9
46880.00,seat,Ibrido,150,2.0,6.59,150.00,180.2,57.9
46880.00,seat,Mild Ibrido,116,1.5,6.59,130.00,85.3,50.0
46880.00,seat,Mild Ibrido,150,1.5,6.59,130.00,110.3,50.0
46880.00,seat,Mild Ibrido,204,2.0,6.59,130.00,150.0,50.0
46880.00,seat,Mild Ibrido,116,1.5,6.59,130.00,85.3,50.0
53890.00,skoda,Mild Ibrido,150,1.5,6.59,130.00,110.3,50.0
53890.00,skoda,Mild Ibrido,116,2.0,6.59,130.00,85.3,50.0
53890.00,skoda,Mild Ibrido,116,1.5,6.59,130.00,85.3,50.0
53890.00,skoda,Mild Ibrido,150,1.5,6.59,130.00,110.3,50.0
53890.00,skoda,Mild Ibrido,204,2.0,6.59,130.00,150.0,50.0
53890.00,skoda,Mild Ibrido,116,1.5,6.59,130.00,85.3,50.0
49485.00,skoda,Mild Ibrido,150,1.5,6.59,130.00,110.3,50.0
49485.00,skoda,Mild Ibrido,116,2.0,6.59,130.00,85.3,50.0
49485.00,skoda,Benzina,75,1.0,6.59,130.00,110.3,50.0
49485.00,skoda,Benzina,150,1.0,6.59,130.00,110.3,50.0
49485.00,skoda,Benzina,150,1.0,6.59,130.00,110.3,50.0
49485.00,skoda,Benzina,150,1.5,6.59,130.00,110.3,50.0
29990.00,skoda,Benzina,75,1.0,6.59,130.00,110.3,50.0
29990.00,skoda,Benzina,150,1.0,6.59,130.00,110.3,50.0
29990.00,skoda,Benzina,150,1.0,6.59,130.00,110.3,50.0
29990.00,skoda,Benzina,150,1.5,6.59,130.00,110.3,50.0
28190.00,skoda,Benzina,65,1.0,5.60,130.00,110.3,40.1
28190.00,skoda,Benzina,80,1.0,5.60,130.00,110.3,40.1
28190.00,skoda,Benzina,95,1.0,5.60,130.00,110.3,40.1
28190.00,skoda,Benzina,110,1.0,5.60,130.00,110.3,40.1
56490.00,skoda,Benzina,110,1.0,5.60,130.00,110.3,40.1
50466.00,skoda,Benzina,150,1.5,5.60,130.00,110.3,40.1
50466.00,skoda,Diesel,110,1.0,4.90,127.00,110.3,50.0
50466.00,skoda,Diesel,150,1.5,4.90,127.00,110.3,50.0
50466.00,skoda,Diesel,150,1.5,4.90,127.00,110.3,50.0
50466.00,skoda,Diesel,190,2.0,4.90,127.00,110.3,50.0
50466.00,skoda,Diesel,116,2.0,4.90,127.00,110.3,50.0
45490.00,skoda,Diesel,150,2.0,4.90,127.00,110.3,50.0
45490.00,skoda,Diesel,116,2.0,4.90,127.00,110.3,50.0
45490.00,skoda,Diesel,150,2.0,4.90,127.00,110.3,50.0
45490.00,skoda,Mild Ibrido,150,1.5,6.58,130.00,110.3,50.0
45490.00,skoda,Mild Ibrido,190,2.0,6.58,130.00,110.3,50.0
45490.00,skoda,Mild Ibrido,150,1.5,6.58,130.00,110.3,50.0
45490.00,skoda,Mild Ibrido,115,2.0,6.58,130.00,110.3,50.0
45490.00,skoda,Mild Ibrido,150,2.0,6.58,130.00,110.3,50.0
27750.00,skoda,Mild Ibrido,200,2.0,6.58,130.00,110.3,50.0
27750.00,skoda,Mild Ibrido,110,1.0,6.58,130.00,110.3,40.1
27750.00,skoda,Mild Ibrido,150,1.5,6.58,130.00,110.3,40.1
27750.00,skoda,Mild Ibrido,204,1.4,6.58,130.00,110.3,40.1
27750.00,skoda,Mild Ibrido,245,1.4,6.58,130.00,110.3,40.1
27750.00,skoda,Benzina,75,1.0,5.00,130.00,80.9,45.0
49485.00,skoda,Benzina,95,1.0,5.00,130.00,80.9,45.0
49485.00,skoda,Benzina,110,1.0,5.00,130.00,80.9,45.0
49485.00,skoda,Benzina,110,1.0,5.00,130.00,80.9,45.0
49485.00,skoda,Diesel,150,2.0,4.70,130.00,110.3,50.0
24800.00,skoda,Diesel,86,1.2,7.00,130.00,66.0,54.9
24800.00,skoda,Diesel,105,1.2,7.00,130.00,66.0,54.9
24800.00,skoda,Diesel,122,1.4,7.00,130.00,66.0,54.9
24800.00,skoda,Diesel,105,1.6,7.00,130.00,66.0,54.9
45100.00,skoda,Diesel,90,1.6,7.00,130.00,66.0,54.9
22990.00,skoda,Diesel,90,1.6,7.00,130.00,66.0,54.9
22990.00,skoda,Diesel,90,1.6,7.00,130.00,66.0,54.9
22990.00,skoda,Diesel,75,1.2,4.20,130.00,66.0,54.9
22990.00,skoda,Diesel,86,1.2,4.20,130.00,66.0,54.9
22990.00,skoda,Diesel,105,1.2,4.20,130.00,66.0,54.9
22990.00,skoda,Diesel,86,1.2,4.20,130.00,66.0,54.9
22990.00,skoda,Diesel,105,1.2,4.20,130.00,66.0,54.9
21670.00,skoda,Diesel,122,1.4,4.20,130.00,66.0,54.9
21670.00,skoda,Diesel,122,1.4,4.20,130.00,66.0,54.9
21670.00,skoda,Diesel,105,1.6,4.20,130.00,66.0,54.9
21670.00,skoda,Diesel,90,1.6,4.20,130.00,66.0,54.9
21670.00,skoda,Diesel,105,1.6,4.20,130.00,66.0,54.9
21670.00,skoda,Diesel,90,1.6,4.20,130.00,66.0,54.9
21670.00,skoda,Benzina,525,4.2,6.55,130.00,386.1,50.0
21670.00,skoda,Benzina,150,4.2,6.55,130.00,110.3,50.0
21670.00,skoda,Benzina,507,6.0,6.55,130.00,372.9,50.0
21670.00,skoda,Benzina,150,4.2,6.55,130.00,110.3,50.0
21670.00,skoda,Benzina,400,4.2,13.80,130.00,385.0,50.0
569000.00,spyker,Benzina,525,4.2,13.80,130.00,385.0,50.0
550000.00,spyker,Diesel,202,2.2,6.56,130.00,148.6,50.0
345625.00,spyker,Diesel,163,1.5,6.56,130.00,100.0,46.9
569000.00,spyker,Diesel,136,1.6,6.56,130.00,100.0,46.9
569000.00,spyker,Diesel,128,1.2,5.00,164.00,100.0,46.9
569000.00,spyker,Diesel,163,1.5,5.00,164.00,100.0,46.9
54000.00,ssang-yong,Diesel,163,1.5,5.00,164.00,100.0,46.9
39700.00,ssang-yong,Diesel,136,1.6,5.00,164.00,100.0,46.9
39700.00,ssang-yong,Diesel,181,2.2,7.90,130.00,96.4,70.0
28350.00,ssang-yong,Diesel,131,2.2,7.90,130.00,96.4,70.0
28350.00,ssang-yong,Diesel,115,1.6,4.90,130.00,84.6,46.9
28350.00,ssang-yong,Diesel,115,1.6,4.90,130.00,84.6,46.9
28350.00,ssang-yong,Diesel,115,1.6,4.90,130.00,84.6,46.9
60595.00,ssang-yong,Diesel,115,1.6,4.90,130.00,84.6,46.9
60595.00,ssang-yong,Diesel,128,1.6,4.90,130.00,84.6,46.9
8990.00,ssang-yong,Diesel,128,1.6,4.90,130.00,84.6,46.9
8990.00,ssang-yong,Diesel,128,1.6,4.90,130.00,84.6,46.9
8990.00,ssang-yong,Benzina,184,2.5,6.55,130.00,135.7,62.8
8990.00,ssang-yong,Benzina,81,2.5,6.55,130.00,59.7,50.0
8990.00,ssang-yong,Benzina,152,2.0,6.55,130.00,133.9,50.0
8990.00,ssang-yong,Benzina,182,2.5,6.55,130.00,133.9,50.0
8990.00,ssang-yong,Benzina,260,2.4,6.55,130.00,133.9,50.0
45090.00,subaru,Benzina,182,2.5,6.55,130.00,133.9,50.0
50140.00,subaru,Benzina,185,2.5,6.55,130.00,135.7,50.0
37990.00,subaru,Benzina,260,2.4,6.55,130.00,191.2,50.0
37990.00,subaru,Benzina,271,2.4,6.55,130.00,199.3,50.0
38195.00,subaru,Benzina,231,2.4,9.80,130.00,170.0,50.0
38195.00,subaru,Benzina,231,2.4,9.80,130.00,170.0,50.0
56990.00,subaru,Benzina,167,2.5,9.80,130.00,195.0,65.1
51895.00,subaru,Benzina,173,2.5,9.80,130.00,195.0,65.1
51490.00,subaru,Benzina,265,2.5,9.80,130.00,195.0,65.1
54000.00,subaru,Benzina,265,2.5,9.80,130.00,195.0,65.1
54000.00,subaru,Benzina,170,2.0,8.70,130.00,197.1,50.0
42490.00,subaru,Benzina,268,2.0,8.70,130.00,197.1,50.0
42490.00,subaru,Mild Ibrido,150,1.2,6.56,130.00,110.3,50.0
42490.00,subaru,Benzina,150,1.5,6.56,130.00,110.3,50.0
42490.00,subaru,Benzina,150,1.5,6.56,130.00,110.3,50.0
44990.00,subaru,Mild Ibrido,91,1.2,5.50,124.00,61.0,32.2
44990.00,subaru,Mild Ibrido,91,1.2,5.50,124.00,61.0,32.2
34990.00,suzuki,Mild Ibrido,83,1.2,5.50,124.00,61.0,32.2
36490.00,suzuki,Mild Ibrido,83,1.2,5.50,124.00,61.0,32.2
36490.00,suzuki,Mild Ibrido,83,1.2,5.50,124.00,61.0,32.2
25990.00,suzuki,Ibrido,112,1.0,6.30,140.00,94.9,46.9
25990.00,suzuki,Ibrido,112,1.0,6.30,140.00,94.9,46.9
25990.00,suzuki,Ibrido,112,1.0,6.30,140.00,94.9,46.9
25990.00,suzuki,Ibrido,112,1.0,6.30,140.00,94.9,46.9
25990.00,suzuki,Ibrido,140,1.4,6.30,140.00,94.9,46.9
40990.00,suzuki,Ibrido,140,1.4,6.30,140.00,94.9,46.9
40990.00,suzuki,Ibrido,140,1.4,6.30,140.00,94.9,46.9
40990.00,suzuki,Ibrido,140,1.4,6.30,140.00,94.9,46.9
40990.00,suzuki,Ibrido,129,1.4,6.30,140.00,94.9,46.9
40990.00,suzuki,Ibrido,129,1.4,6.30,140.00,94.9,46.9
40990.00,suzuki,Diesel,111,1.0,4.40,130.00,88.3,46.9
40990.00,suzuki,Diesel,111,1.0,4.40,130.00,88.3,46.9
40990.00,suzuki,Diesel,140,1.4,4.40,130.00,88.3,46.9
40990.00,suzuki,Diesel,140,1.4,4.40,130.00,88.3,46.9
40990.00,suzuki,Diesel,140,1.4,4.40,130.00,88.3,46.9
33396.00,suzuki,Diesel,120,1.6,4.40,130.00,88.3,46.9
33396.00,suzuki,Diesel,120,1.6,4.40,130.00,88.3,46.9
33396.00,suzuki,Diesel,106,1.6,7.40,130.00,95.0,50.0
33396.00,suzuki,Diesel,129,1.9,7.40,130.00,95.0,50.0
33396.00,suzuki,Ibrido-Benzina,102,1.8,6.55,130.00,75.0,43.2
33396.00,suzuki,Ibrido-Benzina,185,2.5,6.55,130.00,136.1,54.9
33396.00,suzuki,Diesel,106,1.6,6.70,130.00,95.0,54.9
15290.00,suzuki,Diesel,166,2.4,6.70,130.00,95.0,54.9
15290.00,suzuki,Diesel,166,2.4,6.70,130.00,95.0,54.9
34406.00,suzuki,Diesel,129,1.9,6.70,130.00,95.0,54.9
55400.00,suzuki,Benzina,91,1.5,8.20,130.00,68.0,50.0
16900.00,suzuki,Benzina,92,1.6,8.20,130.00,68.0,50.0
16900.00,suzuki,Mild Ibrido,111,1.0,4.00,130.00,66.2,37.1
16900.00,suzuki,Mild Ibrido,111,1.0,4.00,130.00,66.2,37.1
16900.00,suzuki,Mild Ibrido,90,1.2,4.00,130.00,66.2,37.1
17270.00,suzuki,Mild Ibrido,90,1.2,4.00,130.00,66.2,37.1
17270.00,suzuki,Ibrido-Benzina,129,1.4,5.20,118.00,95.0,46.9
28270.00,suzuki,Ibrido-Benzina,129,1.4,5.20,118.00,95.0,46.9
28270.00,suzuki,Ibrido-Benzina,129,1.4,5.20,118.00,95.0,46.9
28270.00,suzuki,Ibrido-Benzina,129,1.4,5.20,118.00,95.0,46.9
28270.00,suzuki,Ibrido-Benzina,116,1.5,5.20,118.00,95.0,46.9
36240.00,suzuki,Ibrido-Benzina,116,1.5,5.20,118.00,95.0,46.9
36240.00,suzuki,Benzina,38,0.6,4.20,130.00,28.0,50.0
36240.00,suzuki,Diesel,88,1.4,6.54,130.00,55.0,42.0
36240.00,suzuki,Diesel,75,1.4,6.54,130.00,55.0,42.0
36240.00,suzuki,Benzina,280,1.6,6.54,130.00,205.9,50.0
36240.00,suzuki,Ibrido-Benzina,116,1.5,4.50,87.00,95.6,36.0
3435.00,tata-motors,Ibrido-Benzina,130,1.5,4.50,87.00,95.6,36.0
3790.00,tata-motors,Ibrido-Benzina,116,1.5,4.50,103.00,68.0,36.0
3790.00,tata-motors,Ibrido-Benzina,132,1.5,4.50,103.00,68.0,36.0
56390.00,toyota,Ibrido-Benzina,330,2.4,6.54,130.00,242.6,50.0
30650.00,toyota,Ibrido plug-in,140,1.8,3.50,19.00,111.8,43.2
30650.00,toyota,Ibrido plug-in,198,2.0,3.50,19.00,111.8,43.2
40350.00,toyota,Ibrido plug-in,198,2.0,3.50,19.00,111.8,43.2
40350.00,toyota,Ibrido plug-in,223,2.0,3.50,19.00,111.8,43.2
66116.00,toyota,Ibrido-Benzina,232,2.5,6.52,130.00,170.6,50.0
43150.00,toyota,Ibrido-Benzina,225,2.5,6.52,130.00,165.4,50.0
43150.00,toyota,Ibrido-Benzina,140,1.8,5.30,112.00,111.8,43.2
43150.00,toyota,Ibrido-Benzina,196,2.0,5.30,112.00,111.8,43.2
43150.00,toyota,Ibrido-Benzina,140,1.8,5.00,113.00,111.8,43.2
51417.00,toyota,Ibrido-Benzina,197,2.0,5.00,113.00,111.8,43.2
51417.00,toyota,Ibrido-Benzina,197,2.0,5.00,113.00,111.8,43.2
40500.00,toyota,Ibrido plug-in,140,1.8,3.50,130.00,111.1,40.1
40500.00,toyota,Ibrido plug-in,140,1.8,3.50,130.00,111.1,40.1
38235.00,toyota,Ibrido plug-in,197,2.0,3.50,130.00,111.1,40.1
38235.00,toyota,Ibrido plug-in,199,2.0,3.50,130.00,111.1,40.1
38235.00,toyota,Ibrido plug-in,223,2.0,3.50,130.00,111.1,40.1
49920.00,toyota,Ibrido-Benzina,140,1.8,6.51,130.00,102.9,50.0
49920.00,toyota,Ibrido-Benzina,196,2.0,6.51,130.00,144.1,50.0
49920.00,toyota,Ibrido-Benzina,389,3.5,6.51,130.00,321.4,85.2
49920.00,toyota,Ibrido-Benzina,389,3.5,6.51,130.00,321.4,85.2
49920.00,toyota,Mild Ibrido,330,2.4,6.51,130.00,243.1,50.0
121563.00,toyota,Ibrido,243,2.5,6.51,130.00,178.7,50.0
121563.00,toyota,Diesel,150,2.4,7.80,207.00,150.0,79.9
88142.00,toyota,Diesel,150,2.4,7.80,207.00,150.0,79.9
88142.00,toyota,Diesel,204,2.8,7.80,207.00,150.0,79.9
87468.00,toyota,Diesel,204,2.8,7.80,207.00,150.0,79.9
64464.00,toyota,Ibrido,118,2.5,5.30,130.00,86.8,54.9
74990.00,toyota,Ibrido,301,3.5,5.30,130.00,86.8,54.9
74990.00,toyota,Ibrido,240,2.5,6.50,130.00,136.8,64.7
74990.00,toyota,Ibrido,295,3.5,6.50,130.00,136.8,64.7
74990.00,toyota,Ibrido,295,3.5,6.50,130.00,136.8,64.7
43550.00,toyota,Ibrido-Benzina,175,2.0,9.00,22.00,129.4,54.9
43550.00,toyota,Ibrido-Benzina,203,2.5,9.00,22.00,129.4,54.9
80230.00,toyota,Ibrido-Benzina,306,2.5,9.00,22.00,129.4,54.9
80230.00,toyota,Ibrido-Benzina,218,2.5,9.00,22.00,129.4,54.9
80230.00,toyota,Ibrido-Benzina,218,2.5,9.00,22.00,129.4,54.9
50150.00,toyota,Ibrido-Benzina,194,2.5,9.00,22.00,129.4,54.9
50150.00,toyota,Benzina,72,1.0,4.10,130.00,53.0,34.8
50150.00,toyota,Benzina,72,1.0,4.10,130.00,53.0,34.8
50150.00,toyota,Benzina,106,1.5,6.70,130.00,78.0,43.9
50150.00,toyota,Benzina,106,1.5,6.70,130.00,78.0,43.9
50150.00,toyota,Benzina,132,1.8,6.90,130.00,98.4,50.0
20550.00,toyota,Benzina,132,1.8,6.90,130.00,98.4,50.0
20550.00,toyota,Ibrido,99,1.5,5.10,130.00,54.4,50.0
34035.00,toyota,Ibrido-Benzina,219,2.5,6.52,130.00,129.4,54.9
34035.00,toyota,Ibrido,116,1.2,5.00,106.00,132.4,43.2
40450.00,toyota,Ibrido,116,1.2,5.00,106.00,132.4,43.2
40450.00,toyota,Ibrido,168,2.0,5.00,106.00,132.4,43.2
100000.00,toyota,Ibrido,168,2.0,5.00,106.00,132.4,43.2
332000.00,toyota,Ibrido,122,1.8,5.00,106.00,132.4,43.2
100000.00,toyota,Ibrido,180,2.0,5.00,106.00,132.4,43.2
100000.00,toyota,Benzina,205,2.0,9.80,130.00,152.9,50.0
100000.00,toyota,Benzina,205,2.0,9.80,130.00,152.9,50.0
100000.00,toyota,Ibrido,136,1.8,4.10,130.00,72.8,50.0
100000.00,toyota,Diesel,150,2.4,7.80,130.00,130.2,79.9
100000.00,toyota,Diesel,150,2.4,7.80,130.00,130.2,79.9
44770.00,toyota,Diesel,177,2.7,7.80,130.00,130.2,79.9
44770.00,toyota,Diesel,177,2.7,7.80,130.00,130.2,79.9
47740.00,toyota,Diesel,150,2.4,7.00,130.00,125.1,79.9
38500.00,toyota,Diesel,150,2.4,7.00,130.00,125.1,79.9
38500.00,toyota,Diesel,170,2.8,7.00,130.00,125.1,79.9
38500.00,toyota,Diesel,170,2.8,7.00,130.00,125.1,79.9
38500.00,toyota,Diesel,111,1.6,4.60,130.00,105.1,60.2
39796.00,toyota,Diesel,143,1.6,4.60,130.00,105.1,60.2
39796.00,toyota,Diesel,147,1.8,4.60,130.00,105.1,60.2
39796.00,toyota,Diesel,147,1.8,4.60,130.00,105.1,60.2
39796.00,toyota,Benzina,150,4.0,13.10,130.00,201.0,50.0
12815.00,toyota,Benzina,150,4.0,13.10,130.00,201.0,50.0
12815.00,toyota,Diesel,111,1.6,4.50,130.00,105.1,60.2
12815.00,toyota,Diesel,143,1.6,4.50,130.00,105.1,60.2
12815.00,toyota,Diesel,147,1.8,4.50,130.00,105.1,60.2
70635.00,toyota,Diesel,147,1.8,4.50,130.00,105.1,60.2
70635.00,toyota,Diesel,150,3.0,6.52,130.00,110.3,50.0
10670.00,toyota,Ibrido-Benzina,130,2.4,6.52,130.00,96.0,70.0
10670.00,toyota,Ibrido-Benzina,170,2.4,6.52,130.00,96.0,70.0
10670.00,toyota,Ibrido-Benzina,170,2.4,6.52,130.00,96.0,70.0
10670.00,toyota,Ibrido-Benzina,277,3.5,6.52,130.00,96.0,70.0
34350.00,toyota,Benzina,197,2.0,6.90,156.00,189.8,51.9
117988.00,toyota,Benzina,340,3.0,6.90,156.00,189.8,51.9
117988.00,toyota,Benzina,258,2.0,6.90,156.00,189.8,51.9
117988.00,toyota,Benzina,300,1.6,6.52,130.00,220.6,50.0
117988.00,toyota,Diesel,99,1.3,4.30,130.00,66.0,42.0
88500.00,toyota,Diesel,99,1.3,4.30,130.00,66.0,42.0
88500.00,toyota,Diesel,90,1.4,4.30,130.00,66.0,42.0
88500.00,toyota,Diesel,90,1.4,4.30,130.00,66.0,42.0
80000.00,toyota,Benzina,255,2.0,9.40,130.00,250.0,51.9
19650.00,toyota,Benzina,340,3.0,9.40,130.00,250.0,51.9
19650.00,toyota,Benzina,340,3.0,9.40,130.00,250.0,51.9
19650.00,toyota,Ibrido-Benzina,116,1.5,6.52,130.00,66.9,36.0
19650.00,toyota,Ibrido-Benzina,116,1.5,6.52,130.00,66.9,36.0
100000.00,toyota,Benzina,65,1.0,6.52,130.00,48.0,50.0
100000.00,toyota,Benzina,65,1.0,6.52,130.00,48.0,50.0
100000.00,toyota,Ibrido-Benzina,151,2.0,4.60,130.00,112.0,56.0
17472.00,toyota,Ibrido-Benzina,151,2.0,4.60,130.00,112.0,56.0
17472.00,toyota,Ibrido-Benzina,196,2.5,4.60,130.00,112.0,56.0
156500.00,toyota,Benzina,234,2.4,11.20,130.00,172.1,50.0
156500.00,toyota,Benzina,234,2.4,11.20,130.00,172.1,50.0
46929.00,toyota,Ibrido plug-in,150,3.5,6.52,130.00,110.3,50.0
46929.00,toyota,Ibrido-Benzina,150,5.0,6.52,130.00,110.3,50.0
46929.00,toyota,Ibrido,122,1.8,4.40,130.00,72.1,50.0
39150.00,toyota,Benzina,72,1.0,4.90,110.00,53.0,34.8
39150.00,toyota,Benzina,72,1.0,4.90,110.00,53.0,34.8
170000.00,toyota,Mild Ibrido,243,2.5,6.50,130.00,178.7,50.0
180000.00,toyota,Benzina,185,2.4,8.80,130.00,136.0,50.0
48050.00,toyota,Benzina,106,1.5,6.70,130.00,78.0,43.9
22285.00,toyota,Mild Ibrido,150,2.4,6.52,130.00,110.3,50.0
22285.00,toyota,Mild Ibrido,150,2.4,6.52,130.00,110.3,50.0
53445.00,toyota,Mild Ibrido,367,2.5,6.52,130.00,269.9,50.0
27490.00,toyota,Mild Ibrido,367,2.5,6.52,130.00,269.9,50.0
42790.00,toyota,Benzina,150,5.0,6.52,130.00,110.3,50.0
61190.00,toyota,Elettrico,75,1.2,4.40,85.00,75.0,40.9
61190.00,toyota,Elettrico,100,1.2,4.40,85.00,75.0,40.9
61190.00,toyota,Elettrico,100,1.2,4.40,85.00,75.0,40.9
61190.00,toyota,Elettrico,102,1.5,4.40,85.00,75.0,40.9
123685.00,tvr,Elettrico,136,1.5,4.40,85.00,75.0,40.9
32430.00,vauxhall,Benzina,595,6.2,6.51,130.00,437.7,50.0
32430.00,vauxhall,Benzina,595,6.2,6.51,130.00,437.7,50.0
32430.00,vauxhall,Benzina,325,2.8,10.60,130.00,239.0,50.0
32430.00,vauxhall,Benzina,325,2.8,10.60,130.00,239.0,50.0
32430.00,vauxhall,Ibrido plug-in,300,1.6,6.52,130.00,147.1,50.0
26938.00,vauxhall,Mild Ibrido,150,1.5,6.52,130.00,110.3,45.0
26938.00,vauxhall,Mild Ibrido,193,2.0,6.52,130.00,110.3,45.0
52540.00,vauxhall,Mild Ibrido,122,2.0,6.52,130.00,110.3,45.0
52540.00,vauxhall,Mild Ibrido,150,2.0,6.52,130.00,110.3,45.0
47780.00,vauxhall,Mild Ibrido,265,2.0,6.52,130.00,110.3,45.0
50016.00,volkswagen,Mild Ibrido,204,2.0,6.52,130.00,110.3,45.0
50016.00,volkswagen,Ibrido plug-in,462,3.0,6.52,130.00,250.1,76.1
50016.00,volkswagen,Ibrido plug-in,231,3.0,3.50,50.00,250.1,75.0
50016.00,volkswagen,Ibrido plug-in,286,3.0,3.50,50.00,250.1,75.0
50016.00,volkswagen,Ibrido plug-in,340,3.0,3.50,50.00,250.1,75.0
50016.00,volkswagen,Ibrido plug-in,381,3.0,3.50,50.00,250.1,75.0
129990.00,volkswagen,Benzina,273,2.0,6.51,130.00,200.6,50.0
149160.00,volkswagen,Ibrido-Benzina,218,1.4,4.50,130.00,110.3,45.0
149160.00,volkswagen,Ibrido-Benzina,218,1.4,4.50,130.00,110.3,45.0
149160.00,volkswagen,Ibrido-Benzina,136,1.5,4.50,130.00,110.3,45.0
149160.00,volkswagen,Ibrido-Benzina,136,1.5,4.50,130.00,110.3,45.0
60495.00,volkswagen,Ibrido-Benzina,204,2.0,4.50,130.00,110.3,45.0
98690.00,volkswagen,Ibrido-Benzina,204,2.0,4.50,130.00,110.3,45.0
98690.00,volkswagen,Ibrido-Benzina,150,2.0,4.50,130.00,110.3,45.0
98690.00,volkswagen,Ibrido-Benzina,150,2.0,4.50,130.00,110.3,45.0
98690.00,volkswagen,Ibrido-Benzina,300,1.4,4.50,130.00,110.3,45.0
98690.00,volkswagen,Ibrido-Benzina,110,1.0,4.50,130.00,110.3,45.0
98690.00,volkswagen,Ibrido-Benzina,150,1.5,4.50,130.00,110.3,45.0
98690.00,volkswagen,Benzina,320,2.0,7.80,178.00,235.4,54.9
98690.00,volkswagen,Diesel,110,1.0,4.90,128.00,110.3,50.0
60300.00,volkswagen,Diesel,150,1.5,4.90,128.00,110.3,50.0
42900.00,volkswagen,Diesel,150,1.5,4.90,128.00,110.3,50.0
42900.00,volkswagen,Diesel,116,2.0,4.90,128.00,110.3,50.0
68990.00,volkswagen,Diesel,150,2.0,4.90,128.00,110.3,50.0
37415.00,volkswagen,Benzina,315,2.0,6.48,130.00,235.4,50.0
37415.00,volkswagen,Benzina,315,2.0,6.48,130.00,235.4,50.0
37415.00,volkswagen,Benzina,90,1.0,5.50,125.00,69.9,40.1
37415.00,volkswagen,Benzina,95,1.0,5.50,125.00,69.9,40.1
37415.00,volkswagen,Benzina,110,1.0,5.50,125.00,69.9,40.1
61900.00,volkswagen,Benzina,95,1.0,5.50,125.00,69.9,40.1
61900.00,volkswagen,Benzina,207,2.0,6.80,155.00,152.2,40.1
25108.00,volkswagen,Diesel,150,1.5,5.60,147.00,110.3,57.9
